user_id,test_group,total_ads,most_ads_day,most_ads_hour,converted
1637248,ad,2,Thursday,21,False
1044045,ad,7,Tuesday,16,False
1009603,ad,2,Thursday,21,False
921542,psa,5,Saturday,14,False
1214010,ad,2,Thursday,21,False
1576219,ad,3,Thursday,21,False
1645496,ad,2,Thursday,21,False
1132474,ad,1,Thursday,21,False
1349567,ad,2,Thursday,21,False
1387460,ad,2,Saturday,15,False
1325471,ad,2,Thursday,21,False
1569718,ad,24,Friday,16,False
1133733,ad,3,Thursday,21,False
1106011,ad,6,Saturday,11,False
1330040,ad,22,Thursday,21,False
1509735,ad,24,Sunday,22,False
1396334,ad,11,Sunday,8,False
909210,psa,2,Thursday,21,False
1218552,ad,26,Thursday,21,False
1086051,ad,3,Thursday,21,False
1039815,ad,1,Thursday,21,False
1435337,ad,18,Sunday,22,False
1370294,ad,5,Thursday,21,False
1546866,ad,3,Thursday,21,False
1090028,ad,25,Thursday,21,False
1049423,ad,1,Thursday,21,False
1012617,ad,30,Thursday,21,False
1519755,ad,1,Thursday,21,False
1442979,ad,2,Thursday,23,False
1067323,ad,13,Thursday,21,False
1180280,ad,1,Thursday,21,False
900125,psa,5,Saturday,14,False
1497090,ad,3,Thursday,21,False
1214108,ad,4,Thursday,21,False
907070,psa,12,Friday,14,False
1457931,ad,5,Thursday,21,False
1064252,ad,2,Thursday,21,False
1426204,ad,13,Thursday,21,False
911738,psa,3,Thursday,21,False
1189646,ad,2,Thursday,21,False
1079875,ad,1,Thursday,21,False
1372019,ad,2,Thursday,21,False
1067174,ad,7,Thursday,21,False
1546483,ad,4,Friday,15,False
1120934,ad,7,Thursday,21,False
1071356,ad,25,Sunday,17,False
1197079,ad,2,Thursday,23,False
1552961,ad,12,Sunday,8,False
1479328,ad,26,Monday,21,False
1017856,ad,2,Thursday,21,False
1305746,ad,2,Thursday,21,False
1076221,ad,2,Thursday,21,False
1278179,ad,2,Thursday,21,False
918831,psa,1,Thursday,21,False
1501568,ad,4,Thursday,21,False
1637070,ad,2,Thursday,21,False
1300364,ad,2,Thursday,21,False
1148556,ad,2,Friday,18,False
1313973,ad,1,Thursday,21,False
1153507,ad,1,Thursday,21,False
1255397,ad,3,Thursday,21,False
1489985,ad,8,Thursday,21,False
1524520,ad,8,Friday,17,False
1195714,ad,6,Thursday,21,False
1378527,ad,1,Thursday,21,False
1196308,ad,3,Friday,17,False
1127329,ad,1,Thursday,21,False
1169331,ad,24,Thursday,22,False
1113358,ad,24,Saturday,14,False
1132682,ad,4,Thursday,21,False
1046442,ad,1,Thursday,21,False
915537,psa,5,Thursday,21,False
1270857,ad,6,Thursday,22,False
1645602,ad,2,Thursday,21,False
1647968,ad,8,Thursday,22,False
1523884,ad,2,Friday,23,False
1387625,ad,4,Friday,21,False
1297107,ad,6,Saturday,21,False
1463935,ad,5,Friday,7,False
1177490,ad,15,Tuesday,22,False
1030275,ad,9,Thursday,22,False
1389526,ad,4,Thursday,22,False
1354451,ad,7,Thursday,22,False
1336555,ad,2,Thursday,22,False
1142208,ad,1,Thursday,22,False
1065545,ad,1,Thursday,22,False
1431512,ad,7,Thursday,22,False
1299120,ad,4,Thursday,22,False
907669,psa,1,Thursday,22,False
1185205,ad,2,Thursday,22,False
1447822,ad,1,Thursday,22,False
1496220,ad,2,Thursday,22,False
1442576,ad,2,Thursday,22,False
1015039,ad,5,Thursday,22,False
1259862,ad,2,Thursday,22,False
1517345,ad,1,Thursday,22,False
1373723,ad,7,Thursday,22,False
1024912,ad,1,Thursday,22,False
1489791,ad,5,Thursday,22,False
1325230,ad,5,Thursday,22,False
1222667,ad,6,Thursday,22,False
1238774,ad,2,Thursday,22,False
1157068,ad,21,Tuesday,17,False
1071591,ad,4,Thursday,22,False
1163428,ad,3,Thursday,22,False
1092854,ad,1,Thursday,22,False
1320066,ad,24,Thursday,22,False
1440730,ad,2,Thursday,22,False
1242526,ad,1,Thursday,22,False
1101627,ad,17,Sunday,7,False
1397780,ad,1,Thursday,22,False
1630627,ad,1,Thursday,22,False
1377984,ad,13,Sunday,10,False
904670,psa,9,Sunday,8,False
1169011,ad,18,Thursday,22,False
1037965,ad,1,Thursday,22,False
1070051,ad,2,Thursday,22,False
1619818,ad,4,Thursday,22,False
1060838,ad,7,Thursday,22,False
1184698,ad,2,Thursday,22,False
1345071,ad,24,Sunday,22,False
1191330,ad,3,Thursday,22,False
1233896,ad,24,Thursday,22,False
921020,psa,24,Monday,22,False
1431633,ad,25,Saturday,8,False
1627282,ad,4,Thursday,22,False
910865,psa,2,Thursday,22,False
1192152,ad,5,Thursday,22,False
1544098,ad,10,Thursday,22,False
1588544,ad,3,Thursday,22,False
1092157,ad,4,Thursday,22,False
1387620,ad,10,Thursday,22,False
1239768,ad,2,Thursday,22,False
1066951,ad,3,Thursday,23,False
1434859,ad,2,Thursday,22,False
1535009,ad,6,Thursday,22,False
1286261,ad,4,Thursday,22,False
1247581,ad,2,Thursday,22,False
1209175,ad,6,Thursday,22,False
1017858,ad,7,Thursday,22,False
1038060,ad,8,Sunday,2,False
907422,psa,5,Monday,20,False
1413399,ad,3,Thursday,23,False
1266013,ad,25,Friday,23,False
1495436,ad,1,Thursday,22,False
1361903,ad,5,Thursday,22,False
1073212,ad,2,Thursday,22,False
1289231,ad,1,Thursday,22,False
1067520,ad,2,Thursday,22,False
1012776,ad,6,Tuesday,15,False
1062682,ad,1,Thursday,22,False
904253,psa,3,Thursday,22,False
914048,psa,24,Friday,22,False
1540403,ad,5,Tuesday,21,False
1293772,ad,9,Thursday,22,False
1162837,ad,25,Thursday,22,False
1422220,ad,8,Thursday,22,False
912044,psa,10,Thursday,22,False
1292642,ad,4,Friday,8,False
1475121,ad,5,Thursday,22,False
1082710,ad,5,Thursday,13,False
1176169,ad,8,Thursday,22,False
1305088,ad,2,Monday,22,False
1101292,ad,2,Thursday,22,False
1349036,ad,2,Thursday,22,False
1139056,ad,24,Thursday,23,False
1176603,ad,25,Thursday,23,False
1339106,ad,1,Thursday,22,False
913581,psa,2,Thursday,22,False
1611694,ad,2,Saturday,22,False
1031233,ad,26,Thursday,22,False
1033690,ad,11,Thursday,22,False
1251563,ad,5,Thursday,22,False
1476900,ad,7,Thursday,22,False
1089246,ad,3,Thursday,22,False
1561307,ad,1,Thursday,22,False
1076543,ad,2,Thursday,22,False
1090289,ad,9,Sunday,14,False
1585474,ad,3,Thursday,22,False
1150611,ad,25,Monday,18,False
1475442,ad,6,Thursday,22,False
1439289,ad,18,Thursday,22,False
1182123,ad,1,Thursday,22,False
1484929,ad,2,Thursday,22,False
1578669,ad,1,Thursday,22,False
903013,psa,2,Thursday,22,False
908584,psa,6,Thursday,23,False
1624824,ad,4,Thursday,22,False
1310404,ad,2,Thursday,22,False
1510617,ad,7,Thursday,22,False
1342129,ad,2,Thursday,22,False
1520274,ad,1,Thursday,22,False
1506615,ad,3,Thursday,23,False
1195000,ad,3,Thursday,22,False
922048,psa,24,Friday,19,False
1455303,ad,24,Thursday,22,False
1213909,ad,3,Thursday,22,False
1107725,ad,7,Thursday,22,False
1058772,ad,24,Thursday,23,False
1485263,ad,6,Thursday,23,False
1496042,ad,20,Thursday,22,False
1341755,ad,16,Thursday,23,False
1138434,ad,24,Thursday,23,False
1114541,ad,1,Thursday,23,False
1050872,ad,5,Thursday,23,False
1572480,ad,1,Thursday,23,False
916512,psa,4,Thursday,23,False
919167,psa,1,Thursday,23,False
1137902,ad,4,Thursday,23,False
1434288,ad,1,Thursday,23,False
1414682,ad,2,Thursday,23,False
1458065,ad,2,Thursday,23,False
1381660,ad,24,Friday,0,False
1040385,ad,2,Thursday,23,False
1560558,ad,7,Thursday,23,False
1037075,ad,1,Thursday,23,False
1400666,ad,2,Thursday,23,False
1561164,ad,6,Thursday,23,False
1468064,ad,4,Thursday,23,False
1230203,ad,11,Thursday,23,False
1443642,ad,16,Thursday,23,False
1094800,ad,2,Thursday,23,False
904965,psa,19,Monday,2,False
1361735,ad,2,Thursday,23,False
1423887,ad,6,Thursday,23,False
1207829,ad,1,Thursday,23,False
1480691,ad,6,Thursday,23,False
1090997,ad,2,Tuesday,15,False
1062875,ad,2,Thursday,23,False
1199122,ad,2,Thursday,23,False
1193342,ad,2,Sunday,19,False
1225040,ad,3,Thursday,23,False
1648522,ad,7,Sunday,13,False
1628591,ad,2,Thursday,23,False
1142212,ad,4,Thursday,23,False
1430553,ad,1,Thursday,23,False
1223014,ad,7,Monday,1,False
1370716,ad,4,Thursday,23,False
1070314,ad,15,Thursday,23,False
1110620,ad,3,Thursday,23,False
1433094,ad,2,Thursday,18,False
1475080,ad,1,Thursday,23,False
1114726,ad,4,Thursday,23,False
1637502,ad,4,Thursday,23,False
1399614,ad,9,Thursday,23,False
1526725,ad,25,Tuesday,10,False
1061135,ad,1,Thursday,23,False
1214316,ad,2,Thursday,23,False
1022370,ad,24,Thursday,23,False
1017857,ad,2,Thursday,23,False
1645381,ad,4,Sunday,23,False
1328150,ad,7,Thursday,23,False
1378826,ad,4,Thursday,23,False
1159459,ad,2,Thursday,23,False
923171,psa,8,Monday,21,False
1250787,ad,9,Thursday,23,False
920002,psa,5,Sunday,14,False
1146766,ad,7,Thursday,23,False
1021409,ad,2,Thursday,23,False
1115643,ad,1,Thursday,23,False
1229461,ad,4,Thursday,23,False
1370292,ad,3,Thursday,23,False
1010568,ad,1,Thursday,23,False
1336837,ad,24,Friday,20,True
1196336,ad,18,Thursday,23,False
1462054,ad,2,Thursday,23,False
1120235,ad,9,Thursday,23,False
1350170,ad,1,Thursday,23,False
1652556,ad,17,Monday,20,False
1161944,ad,1,Thursday,23,False
1633113,ad,2,Thursday,23,False
1195796,ad,1,Thursday,23,False
1481101,ad,2,Thursday,12,False
1490944,ad,2,Thursday,23,False
915564,psa,1,Thursday,23,False
1229772,ad,14,Tuesday,0,False
1446980,ad,1,Thursday,23,False
1352348,ad,2,Thursday,23,False
1083943,ad,3,Thursday,23,False
1272097,ad,2,Thursday,23,False
1162890,ad,12,Thursday,23,False
1250696,ad,1,Thursday,23,False
1417327,ad,2,Friday,22,False
1141964,ad,4,Friday,23,False
903369,psa,20,Thursday,23,False
915185,psa,16,Thursday,23,False
1033048,ad,16,Thursday,23,False
1091045,ad,1,Thursday,23,False
1076510,ad,1,Thursday,23,False
1482848,ad,1,Thursday,23,False
1353386,ad,5,Thursday,23,False
1144560,ad,1,Thursday,23,False
914506,psa,2,Saturday,20,False
1198421,ad,5,Thursday,23,False
1342243,ad,1,Thursday,23,False
1587035,ad,3,Thursday,23,False
1546401,ad,1,Thursday,23,False
1190763,ad,1,Thursday,23,False
910083,psa,5,Sunday,10,False
1467946,ad,15,Tuesday,13,False
1502575,ad,2,Thursday,21,False
1087282,ad,1,Thursday,23,False
1494363,ad,1,Thursday,23,False
1333645,ad,1,Thursday,23,False
1455511,ad,3,Thursday,23,False
1185740,ad,9,Thursday,23,False
1588607,ad,1,Thursday,23,False
1150732,ad,2,Thursday,23,False
1448650,ad,2,Thursday,23,False
1466010,ad,24,Thursday,23,False
901530,psa,1,Thursday,23,False
1488113,ad,1,Thursday,23,False
1222097,ad,1,Thursday,23,False
1151939,ad,1,Thursday,23,False
1124433,ad,3,Friday,0,True
1271849,ad,9,Thursday,23,False
1014828,ad,5,Thursday,23,False
1465815,ad,6,Thursday,23,False
1458233,ad,5,Saturday,23,False
1462453,ad,5,Thursday,23,False
1148716,ad,1,Thursday,23,False
1070702,ad,1,Thursday,23,False
1138965,ad,4,Thursday,23,False
1404690,ad,3,Thursday,23,False
1265994,ad,25,Friday,10,False
1174961,ad,7,Thursday,23,False
1034278,ad,1,Thursday,23,False
1082737,ad,1,Thursday,23,False
1033588,ad,9,Saturday,23,False
1471873,ad,1,Friday,0,False
1256558,ad,2,Friday,0,False
904333,psa,25,Friday,0,False
1039838,ad,24,Friday,21,False
1080659,ad,24,Friday,23,False
1089237,ad,4,Friday,0,False
1586181,ad,2,Friday,0,False
1061126,ad,6,Friday,1,False
1115345,ad,24,Friday,1,False
1150549,ad,2,Friday,1,False
1083302,ad,3,Friday,11,False
1277237,ad,2,Friday,1,False
1416069,ad,1,Friday,1,False
1076782,ad,2,Friday,19,False
1192302,ad,25,Friday,1,False
1345075,ad,2,Friday,1,False
1443142,ad,10,Friday,1,False
1603200,ad,4,Friday,1,False
1096007,ad,25,Friday,1,False
1489050,ad,6,Friday,1,False
1019510,ad,5,Friday,22,False
1071796,ad,8,Tuesday,0,False
1266014,ad,4,Friday,1,False
1502737,ad,2,Friday,1,False
901586,psa,2,Friday,1,False
1328063,ad,7,Friday,1,False
1313974,ad,2,Friday,1,False
1498206,ad,23,Friday,2,False
1517374,ad,3,Friday,1,False
1183503,ad,2,Friday,1,False
1081190,ad,14,Monday,14,False
1165429,ad,26,Saturday,1,False
1123639,ad,21,Tuesday,11,False
1017859,ad,1,Friday,1,False
1147425,ad,2,Friday,1,False
1095205,ad,1,Friday,1,False
1586465,ad,2,Friday,2,False
1062678,ad,24,Saturday,2,False
1066459,ad,1,Friday,1,False
1336774,ad,1,Friday,1,False
1064002,ad,2,Friday,1,False
1480514,ad,1,Friday,1,False
1012476,ad,19,Saturday,13,False
1162092,ad,14,Sunday,12,False
1636732,ad,2,Tuesday,10,False
1074356,ad,7,Friday,1,False
1399488,ad,2,Friday,1,False
916616,psa,1,Friday,1,False
1452558,ad,7,Friday,19,False
1113960,ad,3,Sunday,14,False
1024766,ad,1,Friday,1,False
1184246,ad,6,Sunday,23,False
1229564,ad,2,Friday,1,False
1446087,ad,26,Saturday,8,False
1007825,ad,19,Friday,1,False
1545004,ad,5,Tuesday,14,False
1511658,ad,1,Friday,1,False
1068516,ad,1,Friday,1,False
1076544,ad,1,Friday,1,False
901455,psa,9,Friday,1,False
1106270,ad,1,Friday,1,False
1103302,ad,25,Friday,1,False
1495356,ad,2,Friday,1,False
1005351,ad,2,Sunday,1,False
1138575,ad,6,Friday,1,False
1226093,ad,2,Friday,1,False
1439979,ad,1,Friday,1,False
1100107,ad,2,Friday,8,False
1187946,ad,9,Friday,12,False
1286392,ad,3,Friday,2,False
1413195,ad,2,Friday,1,False
1637249,ad,2,Friday,1,False
1449673,ad,4,Friday,1,False
1529893,ad,1,Friday,1,False
1149945,ad,5,Friday,2,False
1409469,ad,2,Friday,2,False
1186445,ad,2,Friday,2,False
913691,psa,1,Friday,1,False
1056647,ad,5,Friday,2,False
1073079,ad,1,Friday,2,False
919120,psa,1,Friday,2,False
1341276,ad,6,Saturday,9,False
901464,psa,3,Friday,22,False
1237880,ad,1,Friday,2,False
1241288,ad,4,Friday,2,False
1488811,ad,5,Friday,2,False
900058,psa,4,Friday,15,False
1282388,ad,1,Friday,2,False
1507281,ad,1,Friday,2,False
1350953,ad,14,Friday,2,False
1393549,ad,2,Friday,2,False
1380062,ad,1,Friday,2,False
1210026,ad,6,Friday,2,False
1336629,ad,8,Friday,2,False
1017848,ad,2,Friday,2,False
1466732,ad,3,Friday,2,False
1098944,ad,2,Saturday,1,False
1448439,ad,12,Friday,2,False
1320100,ad,1,Friday,2,False
1064171,ad,25,Saturday,13,False
1430452,ad,5,Friday,2,False
1073105,ad,1,Friday,2,False
1194004,ad,2,Friday,2,False
1008007,ad,6,Sunday,2,False
1078033,ad,1,Friday,2,False
1160503,ad,6,Sunday,7,False
1489443,ad,4,Friday,2,False
1028539,ad,24,Saturday,2,False
1140308,ad,1,Friday,2,False
1454995,ad,3,Tuesday,7,False
1151635,ad,1,Friday,3,False
1496086,ad,6,Saturday,13,False
1563212,ad,2,Friday,16,False
1097606,ad,26,Saturday,9,False
1181441,ad,2,Friday,7,False
1218968,ad,6,Sunday,12,False
922880,psa,1,Friday,7,False
1374739,ad,1,Friday,7,False
1446590,ad,2,Friday,18,False
1334715,ad,5,Sunday,23,False
1127387,ad,13,Saturday,7,False
1040866,ad,1,Friday,7,False
1023439,ad,2,Friday,7,False
1043602,ad,24,Sunday,21,False
1026416,ad,2,Friday,7,False
1430554,ad,4,Friday,7,False
1106362,ad,5,Monday,8,False
1488534,ad,5,Friday,7,False
1032732,ad,2,Friday,7,False
1022002,ad,2,Friday,7,False
1233002,ad,2,Friday,7,False
1061137,ad,3,Friday,7,False
1408766,ad,1,Friday,7,False
1014927,ad,2,Friday,7,False
1251539,ad,2,Friday,7,False
1181964,ad,4,Friday,7,False
1404735,ad,7,Friday,7,False
1081202,ad,3,Friday,7,False
922027,psa,1,Friday,7,False
1226624,ad,2,Friday,7,False
1022003,ad,2,Friday,7,False
1000160,ad,1,Friday,7,False
1278321,ad,4,Monday,8,False
1342022,ad,1,Friday,7,False
1121569,ad,6,Monday,7,False
1363661,ad,1,Friday,7,False
1253136,ad,3,Friday,7,False
1055017,ad,1,Friday,7,False
1576531,ad,2,Sunday,7,False
1028427,ad,1,Friday,7,False
1059539,ad,4,Friday,7,False
914575,psa,3,Friday,7,False
1369554,ad,7,Friday,7,False
1391980,ad,7,Friday,8,False
1092498,ad,7,Friday,7,False
1112922,ad,1,Friday,7,False
1162198,ad,2,Friday,7,False
1396324,ad,9,Friday,7,False
1236266,ad,9,Friday,7,False
1603201,ad,2,Friday,7,False
1050561,ad,3,Friday,19,False
1297959,ad,2,Friday,9,False
1066952,ad,2,Friday,7,False
1014450,ad,2,Friday,20,False
1436753,ad,1,Friday,7,False
1422114,ad,17,Friday,9,False
909576,psa,1,Friday,7,False
1387365,ad,6,Friday,8,False
1517252,ad,1,Friday,7,False
1188133,ad,2,Friday,17,False
1443677,ad,1,Friday,7,False
1653063,ad,3,Friday,7,False
917740,psa,1,Friday,7,False
1074681,ad,2,Friday,7,False
1062732,ad,1,Friday,7,False
1292644,ad,2,Friday,7,False
1495882,ad,2,Friday,16,False
1109250,ad,16,Friday,19,False
1125833,ad,2,Friday,14,False
1246454,ad,24,Friday,8,False
1424081,ad,2,Friday,7,False
1432386,ad,1,Friday,7,False
1182769,ad,24,Friday,8,False
1383577,ad,7,Friday,7,False
1604375,ad,7,Friday,8,False
1469239,ad,2,Friday,9,False
1471454,ad,6,Monday,7,False
1569452,ad,1,Friday,8,False
1396038,ad,5,Friday,8,False
1192354,ad,24,Sunday,2,False
1645327,ad,4,Monday,8,False
1082771,ad,2,Friday,8,False
1556245,ad,1,Friday,8,False
1361736,ad,1,Friday,8,False
1160814,ad,5,Friday,8,False
1645352,ad,5,Friday,8,False
1233936,ad,5,Friday,8,False
1506107,ad,2,Friday,8,False
1345021,ad,24,Saturday,10,False
1107521,ad,24,Friday,22,False
1128331,ad,5,Friday,19,False
1621569,ad,3,Sunday,7,False
1336651,ad,1,Friday,8,False
1546747,ad,5,Friday,8,False
1171766,ad,2,Friday,8,False
1074683,ad,5,Friday,8,False
1272081,ad,4,Monday,9,False
1004437,ad,1,Friday,8,False
1422575,ad,1,Friday,8,False
1616783,ad,4,Friday,8,False
1336905,ad,3,Friday,8,False
1123992,ad,8,Friday,15,False
1177145,ad,24,Saturday,9,False
1397876,ad,4,Friday,8,False
1251517,ad,8,Friday,8,False
919515,psa,1,Friday,8,False
1283269,ad,14,Friday,10,False
1009315,ad,2,Friday,8,False
1466834,ad,8,Friday,8,False
1179884,ad,3,Friday,8,False
1007826,ad,2,Friday,8,False
1254603,ad,1,Friday,8,False
920320,psa,1,Friday,8,False
1034203,ad,2,Friday,8,False
916132,psa,1,Friday,8,False
1509859,ad,1,Friday,8,False
919438,psa,1,Friday,8,False
919168,psa,5,Friday,9,False
1117502,ad,3,Friday,8,False
1304792,ad,3,Friday,8,False
1071592,ad,2,Friday,8,False
1562981,ad,3,Friday,8,False
1095044,ad,3,Friday,8,False
1012310,ad,2,Friday,10,False
1263015,ad,15,Friday,8,False
1377861,ad,8,Friday,8,False
1370293,ad,1,Friday,8,False
1369019,ad,5,Friday,8,False
1464372,ad,2,Friday,8,False
1084343,ad,1,Friday,8,False
1227833,ad,2,Friday,12,False
1020608,ad,2,Friday,8,False
1081203,ad,2,Friday,8,False
901028,psa,7,Monday,12,False
1139352,ad,2,Sunday,9,False
1431225,ad,2,Friday,8,False
1137580,ad,9,Friday,8,False
1090238,ad,1,Friday,8,False
1645027,ad,6,Monday,15,False
1177979,ad,3,Friday,8,False
1151962,ad,16,Friday,8,False
1116498,ad,7,Friday,8,False
1304789,ad,2,Friday,8,False
1266016,ad,1,Friday,8,False
1050256,ad,5,Friday,15,False
912374,psa,10,Saturday,17,False
1394945,ad,4,Saturday,14,False
1493928,ad,1,Friday,8,False
1382369,ad,8,Friday,8,False
1059540,ad,2,Friday,8,False
909332,psa,6,Friday,8,False
1062731,ad,2,Friday,8,False
1259999,ad,1,Friday,8,False
1396305,ad,1,Friday,8,False
1105990,ad,4,Monday,22,False
918560,psa,1,Friday,8,False
905127,psa,6,Friday,8,False
1427064,ad,2,Friday,8,False
1175971,ad,7,Sunday,7,False
1004934,ad,2,Saturday,10,False
1199456,ad,6,Friday,8,False
1061138,ad,3,Friday,8,False
1573670,ad,5,Monday,9,False
909501,psa,24,Friday,22,False
1177388,ad,4,Friday,8,False
1107607,ad,2,Friday,20,False
1456954,ad,1,Friday,8,False
1501435,ad,9,Monday,17,False
1254986,ad,18,Friday,9,False
904707,psa,8,Friday,8,False
1188643,ad,4,Friday,8,False
1130083,ad,17,Sunday,10,False
1645662,ad,2,Friday,8,False
1448341,ad,1,Friday,8,False
1517377,ad,6,Friday,8,False
1178103,ad,7,Saturday,8,False
1523886,ad,1,Friday,8,False
1369452,ad,1,Friday,8,False
1636862,ad,1,Friday,8,False
1050956,ad,8,Friday,8,False
1079618,ad,19,Saturday,10,False
1489661,ad,17,Friday,9,False
1476067,ad,8,Friday,9,False
1140019,ad,4,Friday,9,False
1105324,ad,24,Friday,11,False
1598699,ad,2,Friday,9,False
1092158,ad,14,Friday,9,False
1452916,ad,16,Saturday,9,False
1251527,ad,2,Friday,9,False
1452441,ad,2,Friday,22,False
1328329,ad,7,Friday,9,False
1628592,ad,5,Friday,9,False
1491361,ad,3,Friday,9,False
1538766,ad,12,Friday,10,False
1375258,ad,1,Friday,9,False
1574287,ad,8,Friday,9,False
1265665,ad,3,Friday,9,False
1076547,ad,1,Friday,9,False
915370,psa,9,Friday,9,False
1637251,ad,5,Friday,9,False
1320570,ad,2,Sunday,9,False
1071593,ad,3,Friday,9,False
1338125,ad,2,Friday,9,False
1035529,ad,2,Friday,17,False
1552986,ad,8,Friday,9,False
919939,psa,1,Friday,9,False
1114373,ad,3,Friday,9,False
1407576,ad,2,Friday,9,False
913028,psa,1,Friday,9,False
1430549,ad,2,Friday,9,False
1572114,ad,1,Friday,9,False
1012147,ad,1,Friday,9,False
1315385,ad,1,Friday,9,False
915040,psa,3,Friday,9,False
1426742,ad,1,Friday,9,False
1435310,ad,2,Friday,9,False
1383598,ad,2,Friday,9,False
1313975,ad,4,Friday,9,False
1051438,ad,6,Friday,9,False
1595794,ad,6,Friday,9,False
1200158,ad,2,Friday,9,False
1413566,ad,7,Friday,9,False
1513199,ad,2,Tuesday,9,False
1320029,ad,10,Saturday,13,False
1190813,ad,2,Tuesday,9,False
1240030,ad,2,Friday,9,False
1150442,ad,5,Monday,14,False
1604671,ad,27,Friday,9,False
1452071,ad,4,Friday,9,False
917159,psa,4,Saturday,16,False
1413564,ad,2,Friday,9,False
1044032,ad,1,Friday,9,False
1353189,ad,1,Friday,9,False
1586445,ad,11,Sunday,17,False
1127952,ad,2,Saturday,11,False
1164148,ad,5,Friday,9,False
1159112,ad,5,Friday,9,False
1219128,ad,2,Friday,9,False
919321,psa,5,Friday,9,False
1033195,ad,18,Friday,10,False
1598811,ad,2,Friday,9,False
1353387,ad,2,Friday,9,False
1221391,ad,8,Sunday,9,False
1277549,ad,24,Tuesday,9,False
1530306,ad,1,Friday,9,False
1602221,ad,1,Friday,9,False
1378485,ad,7,Friday,10,False
1505473,ad,1,Friday,9,False
1549644,ad,3,Monday,11,False
1392292,ad,24,Friday,9,False
1560260,ad,29,Saturday,15,False
1100150,ad,5,Saturday,9,False
1102856,ad,3,Friday,9,False
1211405,ad,4,Tuesday,13,False
1311749,ad,2,Friday,9,False
1413563,ad,5,Friday,10,False
1087982,ad,2,Friday,22,False
1085753,ad,6,Friday,9,False
1108902,ad,2,Friday,9,False
1074682,ad,2,Friday,9,False
917227,psa,2,Friday,9,False
904526,psa,1,Friday,9,False
1277891,ad,3,Friday,9,False
1606690,ad,6,Friday,9,False
1621355,ad,1,Friday,9,False
1628398,ad,2,Monday,9,False
1395426,ad,1,Friday,9,False
1493908,ad,25,Friday,12,False
1246745,ad,7,Friday,9,False
1572987,ad,2,Friday,9,False
1262993,ad,2,Friday,9,False
1602820,ad,1,Friday,9,False
917445,psa,3,Sunday,8,False
1278023,ad,1,Friday,9,False
1197347,ad,6,Friday,9,False
1129741,ad,4,Friday,9,False
1169459,ad,15,Friday,9,False
1548573,ad,6,Friday,9,False
1150985,ad,2,Friday,9,False
1490630,ad,2,Friday,9,False
1181778,ad,2,Friday,11,False
905278,psa,7,Friday,9,False
1271802,ad,8,Friday,9,False
1489845,ad,5,Friday,9,False
1205337,ad,1,Friday,9,False
1231835,ad,1,Friday,9,False
1020205,ad,3,Monday,17,False
1602454,ad,2,Friday,9,False
1517036,ad,2,Friday,9,False
1066953,ad,2,Friday,9,False
1520261,ad,22,Friday,9,False
1037076,ad,3,Monday,19,False
1193138,ad,2,Friday,9,False
1538833,ad,6,Friday,9,False
1461185,ad,3,Friday,15,False
1274427,ad,12,Friday,9,False
1002911,ad,1,Friday,9,False
1489560,ad,12,Friday,10,False
906317,psa,2,Friday,8,False
1485651,ad,24,Friday,9,False
1392859,ad,2,Friday,9,False
1294278,ad,2,Saturday,9,False
1109482,ad,1,Friday,9,False
1186025,ad,4,Friday,9,False
1516949,ad,2,Friday,9,False
1304790,ad,7,Friday,9,False
1176688,ad,5,Friday,9,False
1078093,ad,5,Friday,9,False
1235231,ad,2,Friday,9,False
912700,psa,2,Friday,9,False
1539027,ad,3,Friday,9,False
1511994,ad,27,Friday,9,False
1059538,ad,1,Friday,9,False
1603658,ad,3,Monday,9,False
1153595,ad,1,Friday,9,False
1517709,ad,2,Friday,9,False
1278002,ad,14,Friday,10,False
1377783,ad,5,Friday,9,False
1502461,ad,6,Friday,9,False
1606399,ad,4,Friday,9,False
1175681,ad,6,Friday,9,False
1378643,ad,5,Friday,9,False
1194630,ad,10,Friday,9,False
910471,psa,5,Friday,14,False
1333952,ad,1,Friday,9,False
1064253,ad,2,Friday,9,False
1563080,ad,1,Friday,9,False
1620195,ad,24,Friday,9,True
1524969,ad,1,Friday,9,False
1292646,ad,1,Friday,9,False
1188103,ad,1,Friday,9,False
1648575,ad,2,Friday,9,False
922229,psa,5,Friday,9,False
1315946,ad,1,Friday,9,False
1424115,ad,13,Friday,9,False
1298750,ad,2,Friday,9,False
1578557,ad,6,Friday,9,False
908562,psa,17,Monday,10,False
1586291,ad,5,Friday,21,False
1379508,ad,20,Friday,10,False
1319329,ad,1,Friday,9,False
1592980,ad,8,Friday,9,False
1259864,ad,6,Friday,9,False
1490923,ad,24,Friday,11,False
1502822,ad,9,Friday,9,False
1594817,ad,20,Sunday,22,False
1533570,ad,24,Friday,9,False
910033,psa,5,Friday,9,False
1286221,ad,4,Friday,9,False
1250658,ad,8,Friday,9,False
1138843,ad,1,Friday,9,False
1259868,ad,24,Friday,11,False
1370244,ad,3,Friday,9,False
1270582,ad,1,Friday,9,False
909418,psa,17,Saturday,13,False
1182565,ad,1,Friday,9,False
1651041,ad,3,Friday,9,False
1004619,ad,1,Friday,9,False
1029885,ad,1,Friday,9,False
1277939,ad,7,Saturday,11,False
1552227,ad,2,Friday,9,False
1551246,ad,1,Friday,9,False
1299863,ad,1,Friday,9,False
1019242,ad,2,Friday,9,False
